kabo;kab.0o;岬角[jiǎ jiǎo]
kabo;kab.0o;海角[hǎi jiǎo]
kabo;kab.0o;地岬[dì jiǎ]
kabo;kab.0o;岬[jiǎ]
kabo;kab.0o;海岬[hǎi jiǎ]
Kabalo;kabal.0o;卡巴拉[kǎ bā lā]
kabalisto;;犹太玄学家[yóu tài xuán xué jiā]
kabano;kaban.0o;庐[lú]
kabano;kaban.0o;小屋[xiǎo wū]
kabano;kaban.0o;寮[liáo]
kabano;kaban.0o;寮房[liáo fáng]
kabano;kaban.0o;茅舍[máo shè]
kabano;kaban.0o;厪[jǐn]
kabareto;kabare.0o;卡巴莱[kǎ bā lái]
kabareto;kabare.0o;杂耍[zá shuǎ]
kabineta;kabine.0a.FIG;理論上[lǐ lùn shàng]
kabineto;kabine.0o;小房間[xiǎo fáng jiān]
kabineto;kabine.0o;小型柜橱[xiǎo xíng guì chú]
kabineto;kabine.0o;小陈列室[xiǎo chén liè shì]
kabineto;kabine.0o;內閣[nèi gé]
kableto;kabl.0eto;線纜[xiàn lǎn]
kablo;kabl.0o.dratofasko;纜[lǎn]
kablo;kabl.0o.dratofasko;电缆[diàn lǎn]
kablo;kabl.0o.dratofasko;纜線[lǎn xiàn]
kablo;kabl.0o.dratofasko;橡皮線[xiàng pí xiàn]
kablo;kabl.0o.dratofasko;纜索[lǎn suǒ]
kablo;kabl.0o.dratofasko;纜繩[lǎn shéng]
kablogramo;;电报[diàn bào]
Kaboverdo;kaboverd.K0o;佛得角[Fó dé jiǎo]
Kaboverdo;kaboverd.K0o;維德角[Wéi dé jiǎo]
Kaboverdo;kaboverd.K0o;佛得角[fó dé jiǎo]
Kaboverdo;kaboverd.K0o;佛得角共和国[fó dé jiǎo gòng hé guó]
kabuko;kabuk.0o;歌舞伎[gē wǔ jì]
Kabulo;kabul.0o.cxefurbo;喀布尔[Kā bù ěr]
kaco;kac.0o;雞巴[jī ba]
kaco;kac.0o;肉棒[ròu bàng]
kaco;kac.0o;雞雞[jī jī]
kaco;kac.0o;㞗[qiú]
kacuono;kacuon.0o;鰹[jiān]
kaĉo;kacx.0o;稀飯[xī fàn]
kaĉo;kacx.0o.KUI;粥[zhōu]
kaĉo;kacx.0o.KUI;糊糊[hú hu]
kaĉo;kacx.0o.KUI;稀飯[xī fàn]
kaĉo;kacx.0o.KUI;穈[mén]
kaĉo;kacx.0o.KUI;麮[qù]
kaĉo;kacx.0o.KUI;浓汤[nóng tāng]
kaĉo;kacx.0o.konfuzo;糾葛[jiū gé]
kaĉo;kacx.0o.konfuzo;散乱[sǎn luàn]
kaĉo;kacx.0o.maso;泥[ní]
kaĉo;kacx.0o.maso;淖[nào]
kaĉo;kacx.0o.maso;湴[bàn]
kaĉaloto;kacxal.0o;抹香鯨[mǒ xiāng jīng]
kadavraĵo;kadavr.0ajxo;腐肉[fǔ ròu]
kadavro;kadavr.0o;死尸[sǐ shī]
kadavro;kadavr.0o;尸[shī]
