ebena;eben.0a.plata;踧踧[dí dí]
ebena;eben.0a.plata;順順利利[shùn shùn lì lì]
ebena;eben.0a.plata;扁平型[biǎn píng xíng]
ebena;eben.0a.facila;光滑[guāng huá]
ebenaĵo;eben.0ajxo;平原[píng yuán]
ebeno;eben.0o.tereno;平川[píng chuān]
ebeno;eben.0o.tereno;野[yě]
ebeno;eben.0o.tereno;平野[píng yě]
ebeno;eben.0o.tereno;坝[bà]
ebeno;eben.0o.tereno;埫[tǎng]
ebeno;eben.0o.tereno;平原[píng yuán]
ebeno;eben.0o.MAT;平面[píng miàn]
altebenaĵo;eben.alt0ajxo;坪[píng]
altebenaĵo;eben.alt0ajxo;塄[léng]
altebenaĵo;eben.alt0ajxo;台地[tái dì]
altebenaĵo;eben.alt0ajxo;高原[gāo yuán]
altebenaĵo;eben.alt0ajxo;塬[yuán]
ebla;ebl.0a;能实现[néng shí xiàn]
ebla;ebl.0a;潛力[qián lì]
ebleco;ebl.0eco;可能发生的事[kě néng fā shēng de shì]
ebleco;ebl.0eco;不测的事[bù cè de shì]
ebleco;ebl.0eco;可能性[kě néng xìng]
eble;ebl.0e;可能地[kě néng de]
eble;ebl.0e;可能[kě néng]
eble;ebl.0e;說不定[shuō bu dìng]
eble;ebl.0e;或是[huò shì]
eble;ebl.0e;或者[huò zhě]
eble;ebl.0e;或[huò]
eble;ebl.0e;許[xǔ]
eble;ebl.0e;也許[yě xǔ]
ebligi;ebl.0igi;方便[fāng biàn]
ebligi;ebl.0igi;允[yǔn]
ebligi;ebl.0igi;容[róng]
ebligi;ebl.0igi;使人[shǐ rén]
ebligi;;使…有机会[shǐ … yǒu jī huì]
eblo;ebl.0o;可能发生的事[kě néng fā shēng de shì]
eblo;ebl.0o;不测的事[bù cè de shì]
eblo;ebl.0o;可能性[kě néng xìng]
kiom eble plej;ebl.kiel_0e_plej;尽量[jìn liàng]
kiom eble plej;ebl.kiel_0e_plej;尽[jìn]
neebla;ebl.ne0a;无法可想[wú fǎ kě xiǎng]
neebla;ebl.ne0a;不会发生[bù huì fā shēng]
neebla;ebl.ne0a;无从[wú cóng]
neebla;ebl.ne0a;不行[bù xíng]
neebla;ebl.ne0a;不可想象[bù kě xiǎng xiàng]
neebla;ebl.ne0a;不可能[bù kě néng]
neebla;ebl.ne0a;不适宜[bù shì yí]
neebla;ebl.ne0a;不无可能[bù wú kě néng]
neeblaĵo;ebl.ne0ajxo;不可能的事[bù kě néng de shì]
ebonujo;ebon.0ujo0arbo;乌木[wū mù]
ebono;ebon.0o;黟[yī]
ebonito;ebonit.0o;硬胶[yìng jiāo]
ebonito;ebonit.0o;胶木[jiāo mù]
ebonito;ebonit.0o;硬橡胶[yìng xiàng jiāo]
ebria;ebri.0a;酣[hān]
ebria;ebri.0a;酒醉[jiǔ zuì]
ebria;ebri.0a;醉了[zuì le]
ebria;ebri.0a;有汁[yǒu zhī]
ebriigaĵo;ebri.0igajxo;酒精飲料[jiǔ jīng yǐn liào]
ebrio;ebri.0o;陶醉[táo zuì]
ebrio;ebri.0o;醉态[zuì tài]
ebrio;ebri.0o;醉倒[zuì dào]
ebriulo;ebri.0ulo;酒徒[jiǔ tú]
malebriiĝi;ebri.mal0igxi;酒醒[jiǔ xǐng]
malebriiĝi;ebri.mal0igxi;淸醒過來[qīng xǐng guò lái]
malebriiĝi;ebri.mal0igxi;醒过来[xǐng guò lái]
postebrio;ebri.post0o;头病[tóu bìng]
ebura;ebur.0a;牙[yá]
ebura;ebur.0a;象牙色[xiàng yá sè]
eburo;ebur.0o;象牙[xiàng yá]
eburo;ebur.0o;牙[yá]
Eburbordo;ebur.E0Bordo;非洲西部国家[fēi zhōu xī bù guó jiā]
Eburbordo;ebur.E0Bordo;科特迪瓦[kē tè dí wǎ]
Eburbordo;ebur.E0Bordo;象牙海岸[xiàng yá hǎi àn]
ecaro;ec.0aro;特徵[tè zhēng]
ecaro;ec.0aro;質感[zhí gǎn]
ecaro;ec.0aro;質素[zhì sù]
eco;ec.0o;品[pǐn]
eco;ec.0o;档次[dàng cì]
eco;ec.0o;性状[xìng zhuàng]
eco;ec.0o;形状[xíng zhuàng]
eco;ec.0o;奇习[qí xí]
eĉ;ecx.0;不是[bù shì]
Edamo;edam.0o;埃丹[āi dān]
edelvejso;edelve.0o;火絨草[huǒ róng cǎo]
edelvejso;edelve.0o;高山火絨草[gāo shān huǒ róng cǎo]
edelvejso;edelve.0o;雪絨花[xuě róng huā]
edemo;edem.0o;浮肿[fú zhǒng]
Edeno;eden.0o.BIB;伊甸园[yī diàn yuán]
Edeno;eden.0o.BIB;安乐土[ān lè tǔ]
edikto;edikt.0o;法令[fǎ lìng]
edikto;edikt.0o;旨意[zhǐ yì]
edikto;edikt.0o;令状[lìng zhuàng]
Edinburgo;edinburg.0o;愛丁堡[ài dīng bǎo]
Edipo;edip.0o;俄狄浦斯[é dí pǔ sī]
editoro;editor.0o;編輯器[biān jí qì]
editoro;editor.0o;出版单位[chū bǎn dān wèi]
Edmundo;edmund.0o;埃德蒙德[āi dé méng dé]
edro;edr.0o;曲面[qū miàn]
duedro;edr.du0o;二面体[èr miàn tǐ]
kvaredro;;四面体[sì miàn tǐ]
kvaredro;;四面形[sì miàn xíng]
kvaredro;;正四面体[zhèng sì miàn tǐ]
pluredro;edr.plur0o;多面体[duō miàn tǐ]
Eduardo;eduard.0o;愛德華[ài dé huá]
edukado;eduk.0ado;美育[měi yù]
edukado;eduk.0ado;教学[jiào xué]
edukado;eduk.0ado;儿童教育[ér tóng jiào yù]
edukado;eduk.0ado;家庭教育[jiā tíng jiào yù]
edukado;eduk.0ado;家教[jiā jiào]
eduki;eduk.0i;抚养成人[fǔ yǎng chéng rén]
eduki;eduk.0i;鞠[jū]
eduki;eduk.0i;教养[jiào yǎng]
edukisto;eduk.0isto;女助教[nǚ zhù jiào]
edukisto;eduk.0isto;女家庭教师[nǚ jiā tíng jiào shī]
edukisto;eduk.0isto;教育者[jiào yù zhě]
edukisto;eduk.0isto;助教[zhù jiào]
edukisto;;指导员[zhǐ dǎo yuán]
edukisto;;培訓師[péi xùn shī]
edukisto;;培訓員[péi xùn yuán]
edukisto;;培訓教師[péi xùn jiào shī]
eduko;eduk.0o;美育[měi yù]
eduko;eduk.0o;教学[jiào xué]
edzeca;edz.0eca;夫妇间[fū fù jiān]
edzeca;edz.0eca;婚生[hūn shēng]
edzeco;edz.0eco;婚姻关系[hūn yīn guān xi]
edzeco;edz.0eco;婚姻联结[hūn yīn lián jié]
edzeco;edz.0eco;婚姻生活[hūn yīn shēng huó]
edzigi;edz.0igi.doni;举办婚礼[jǔ bàn hūn lǐ]
edziĝi;edz.0igxi;跟[gēn]
edziĝi;edz.0igxi;婚[hūn]
edziĝi;edz.0igxi;結婚[jié hūn]
edziĝi;edz.0igxi;結親[jié qīn]
edziĝi;edz.0igxi;婚配[hūn pèi]
edziĝo;edz.0igxo;婚嫁[hūn jià]
edziĝo;edz.0igxo;婚事[hūn shì]
edziĝo;edz.0igxo;嫁娶[jià qǔ]
edziĝo;edz.0igxo;亲事[qīn shì]
edziniĝi;edz.0inigxi;婚[hūn]
edziniĝi;edz.0inigxi;跟[gēn]
edziniĝi;edz.0inigxi;結親[jié qīn]
edziniĝi;edz.0inigxi;婚配[hūn pèi]
edziniĝi;edz.0inigxi;結婚[jié hūn]
edzino;edz.0ino;媳儿[xí r]
edzino;edz.0ino;太太[tài tai]
edzino;edz.0ino;妇人[fù rén]
edzino;edz.0ino;內助[nèi zhù]
edzino;edz.0ino;老婆[lǎo po]
edzino;edz.0ino;妻[qī]
edzino;edz.0ino;媳妇[xí fù]
edzino;edz.0ino;嫡配[dí pèi]
edzino;edz.0ino;家室[jiā shì]
edzino;edz.0ino;伉[kàng]
edzino;edz.0ino;妇[fù]
edzo;edz.0o;丈夫[zhàng fu]
edzo;edz.0o;夫[fū]
edzo;edz.0o;先生[xiān shēng]
edzo;edz.0o;良人[liáng rén]
edzo;edz.0o;先生[xiān sheng]
edzo;edz.0o;愛人[ài rén]
geedziĝi;edz.ge0igxi;跟[gēn]
geedziĝi;edz.ge0igxi;婚[hūn]
geedziĝi;edz.ge0igxi;結親[jié qīn]
geedziĝi;edz.ge0igxi;婚配[hūn pèi]
geedzoj;edz.ge0oj;夫妇[fū fù]
geedzoj;edz.ge0oj;夫妻[fū qī]
kromedzino;edz.krom0ino;小奶奶[xiǎo nǎi nǎi]
novedzino;edz.nov0ino;新娘[xīn niáng]
novedzino;edz.nov0ino;未婚妻[wèi hūn qī]
novedzo;edz.nov0o;新郎[xīn láng]
