Gaberono;gaberon.G0o.GEOG;嘉柏隆里[jiā bó lóng lǐ]
Gaberono;gaberon.G0o.GEOG;哈博罗内[hā bó luó nèi]
gablo;gabl.0o;山墙[shān qiáng]
gablo;gabl.0o;山花[shān huā]
Gabono;gabon.G0o;加蓬[jiā péng]
Gabrielo;gabriel.0o;加百利[jiā bǎi lì]
gado;gad.0o.KOMUNE;鱈魚[xuě yú]
gadoformaj;gad.0oformaj;鱈形目[xuě xíng mù]
gadmeso;gadmes.0o;假阴茎[jiǎ yīn jīng]
gadolinio;gadoli.0o;釓[gá]
gaela;gael.0a;盖尔[gài ěr]
gagato;gagat.0o;煤玉[méi yù]
gaja;gaj.0a;恔[xiào]
gaja;gaj.0a;姁[xǔ]
gaja;gaj.0a;悅[yuè]
gaja;gaj.0a;欢乐[huān lè]
gaja;gaj.0a;晢[zhé]
gaja;gaj.0a;昑[qǐn]
gaja;gaj.0a;光光[guāng guāng]
gaja;gaj.0a;乐乐呵呵[lè le he he]
gaja;gaj.0a;高兴的[gāo xìng de]
gaja;gaj.0a;懽[huān]
gaja;gaj.0a;咍[hāi]
gaja;gaj.0a;无忧无虑[wú yōu wú lü]
gajigi;gaj.0igi;热闹[rè nao]
malgaja;;冻僵了[dòng jiāng liǎo]
malgaja;;伤感[shāng gǎn]
malgaja;;怆[chuàng]
malgaja;;悲戚[bēi qī]
malgaja;;怛[dá]
malgaja;;忡[chōng]
malgaja;;憯[cǎn]
malgaja;;凄[qī]
malgaji;gaj.mal0i;扫兴[sǎo xìng]
malgajo;;忧伤[yōu shāng]
gajlo;gajl.0o;瘿[yǐng]
gajni;gajn.0i;制取[zhì qǔ]
gajni;gajn.0i;会赢[huì yíng]
gajni;gajn.0i;獲勝[huò shèng]
gajni;gajn.0i;贏取[yíng qǔ]
gajni;gajn.0i;贏得[yíng dé]
gajni;gajn.0i;制得[zhì dé]
gajni;gajn.0i;博[bó]
gajno;gajn.0o.ago;盈利[yíng lì]
malgajni;gajn.mal0i;失落[shī luò]
malgajni;gajn.mal0i;丟失[diū shī]
malgajni;gajn.mal0i;輸[shū]
malgajni;gajn.mal0i;损失[sǔn shī]
malgajni;gajn.mal0i;遗[yí]
malgajni;gajn.mal0i;失[shī]
malgajni;gajn.mal0i;损[sǔn]
malgajni;gajn.mal0i;丧失[sāng shī]
gik gak;;嘎[gá]
galo;gal.0o;苦胆[kǔ dǎn]
galveziko;gal.0veziko;胆囊[dǎn náng]
galveziko;gal.0veziko;胆[dǎn]
galaksio;galaksi.0o;銀河系[yín hé xì]
galaksio;galaksi.0o;星系[xīng xì]
galaksio;galaksi.0o;河外星系[hé wài xīng xì]
galaksio;galaksi.0o;銀河[yín hé]
galaktozo;galaktoz.0o;半乳糖[bàn rǔ táng]
galanto;galant.0o;雪花莲属[xuě huā lián shǔ]
galanta;galant1.0;任侠[rèn xiá]
galanta;galant1.0;义夫[yì fū]
galanta;galant1.0;矫矫[jiǎo jiǎo]
galanta;galant1.0;殷勤[yīn qín]
galanta;galant1.0;厚道[hòu dao]
galanterio;galant2.0o;綴飾[zhuì shì]
Galapagoj;galapag.0oj;科隆群岛[kē lóng qún dǎo]
galero;galer.0o;船內廚房[chuán nèi chú fáng]
galero;galer.0o;罗马的舰[luó mǎ de jiàn]
galero;galer.0o;舰长用艇[jiàn zhǎng yòng tǐng]
galero;galer.0o;活字盘[huó zì pán]
galero;galer.0o;長方活字盤[cháng fāng huó zì pán]
galero;galer.0o;古代希腊[gǔ dài xī là]
galero;galer.0o;桨战船[jiǎng zhàn chuán]
galero;galer.0o;古代的有桨帆船[gǔ dài de yǒu jiǎng fán chuán]
galerio;galeri.0o;机器的通道[jī qì de tōng dào]
galerio;galeri.0o;走廊[zǒu láng]
galerio;galeri.0o;画廊[huà láng]
galerio;galeri.0o;图库[tú kù]
galerio;galeri.0o;美术馆[měi shù guǎn]
galerio;galeri.0o;相冊[xiāng cè]
galio;gali.0o;枲耳[xǐ ěr]
galio;gali.0o;切肉刀[qiē ròu dāo]
Galileo;galile.0o.BIB;加利利[jiā lì lì]
Galilejo;galilej.0o;伽利略伽利莱[gā lì lüè gā lì lái]
galimatio;galima.0o;叽里咕噜[jī li gū lū]
galimatio;galima.0o;叽里呼噜[jī lǐ hū lū]
galiumo;galium.0o;鎵[jiā]
galjono;galjon.0o.mezurunuo;呏[shēng]
galjono;galjon.0o.mezurunuo;加仑[jiā lún]
galopi;galop.0i;冯[féng]
galopi;galop.0i;趹[jué]
galopi;galop.0i;駆[qū]
galopi;galop.0i;腾[téng]
galopo;galop.0o;疾馳[jí chí]
galvanaĵo;galvan.0ajxo;图版[tú bǎn]
galvanaĵo;galvan.0ajxo;印刷版[yìn shuà bǎn]
galvanaĵo;galvan.0ajxo;版[bǎn]
galvanizi;galvan1.0i;电镀[diàn dù]
galvanometro;galvan2.0o;电流计[diàn liú jì]
gamo;gam.0o.FIG;光学频谱[guāng xué pín pǔ]
gamo;gam.0o.FIG;譜[pǔ]
gamo;gam.0o.FIG;光譜[guāng pǔ]
